100000
25409 , 25409
2391 , 2391
18850 , 18850
12005 , 12005
14563 , 14563
27459 , 27459
28684 , 28684
4437 , 4437
27394 , 27394
31977 , 31977
17643 , 17643
4858 , 4858
19314 , 19314
30299 , 30299
5839 , 5839
29608 , 29608
31265 , 31265
3146 , 3146
1409 , 1409
23293 , 23293
3791 , 3791
32014 , 32014
14376 , 14376
27214 , 27214
8845 , 8845
25202 , 25202
22814 , 22814
338 , 338
29943 , 29943
21573 , 21573
29584 , 29584
8593 , 8593
10545 , 10545
10146 , 10146
3800 , 3800
7306 , 7306
22178 , 22178
22266 , 22266
9114 , 9114
30887 , 30887
26995 , 26995
24294 , 24294
18080 , 18080
14561 , 14561
3782 , 3782
7086 , 7086
9590 , 9590
29491 , 29491
10423 , 10423
29593 , 29593
12485 , 12485
25024 , 25024
1555 , 1555
23026 , 23026
4208 , 4208
23235 , 23235
23002 , 23002
30431 , 30431
15728 , 15728
23354 , 23354
11895 , 11895
32737 , 32737
23919 , 23919
4178 , 4178
20666 , 20666
3370 , 3370
15399 , 15399
2961 , 2961
28313 , 28313
30626 , 30626
32377 , 32377
3526 , 3526
26027 , 26027
3000 , 3000
27469 , 27469
5296 , 5296
32096 , 32096
7401 , 7401
26156 , 26156
6001 , 6001
2305 , 2305
17937 , 17937
30622 , 30622
7601 , 7601
11627 , 11627
25204 , 25204
32581 , 32581
7569 , 7569
18059 , 18059
2955 , 2955
27574 , 27574
19542 , 19542
10392 , 10392
10128 , 10128
5147 , 5147
19922 , 19922
14611 , 14611
21704 , 21704
3977 , 3977
28306 , 28306
7040 , 7040
15764 , 15764
9762 , 9762
21705 , 21705
28129 , 28129
8501 , 8501
14314 , 14314
21503 , 21503
20727 , 20727
7522 , 7522
13674 , 13674
20345 , 20345
14392 , 14392
1164 , 1164
1543 , 1543
22375 , 22375
15759 , 15759
19691 , 19691
30751 , 30751
27856 , 27856
29910 , 29910
25680 , 25680
5865 , 5865
6206 , 6206
31508 , 31508
29866 , 29866
521 , 521
16169 , 16169
15734 , 15734
25941 , 25941
8950 , 8950
25636 , 25636
13327 , 13327
9510 , 9510
23564 , 23564
15817 , 15817
3151 , 3151
2359 , 2359
3440 , 3440
20581 , 20581
32581 , 32581
19571 , 19571
2983 , 2983
30308 , 30308
20372 , 20372
31712 , 31712
25589 , 25589
891 , 891
11062 , 11062
23472 , 23472
2679 , 2679
28311 , 28311
27892 , 27892
4357 , 4357
19968 , 19968
11913 , 11913
31137 , 31137
7304 , 7304
11699 , 11699
13678 , 13678
13594 , 13594
29096 , 29096
27749 , 27749
14048 , 14048
19197 , 19197
14002 , 14002
32176 , 32176
9438 , 9438
18220 , 18220
31126 , 31126
10454 , 10454
3963 , 3963
14848 , 14848
25971 , 25971
32092 , 32092
21322 , 21322
25677 , 25677
17639 , 17639
30050 , 30050
17029 , 17029
10010 , 10010
23833 , 23833
25028 , 25028
13567 , 13567
13085 , 13085
28035 , 28035
31731 , 31731
10960 , 10960
13304 , 13304
24704 , 24704
14737 , 14737
28090 , 28090
29494 , 29494
30873 , 30873
15822 , 15822
23901 , 23901
12036 , 12036
1679 , 1679
1157 , 1157
21023 , 21023
8367 , 8367
29736 , 29736
8981 , 8981
17113 , 17113
28385 , 28385
12218 , 12218
15104 , 15104
6466 , 6466
1947 , 1947
17529 , 17529
31302 , 31302
24860 , 24860
7666 , 7666
11136 , 11136
17791 , 17791
15904 , 15904
18313 , 18313
8608 , 8608
26555 , 26555
21674 , 21674
30162 , 30162
3564 , 3564
25626 , 25626
4389 , 4389
18180 , 18180
17664 , 17664
17706 , 17706
31284 , 31284
27354 , 27354
13589 , 13589
1539 , 1539
31141 , 31141
5906 , 5906
18119 , 18119
28964 , 28964
18454 , 18454
18337 , 18337
32416 , 32416
4364 , 4364
26469 , 26469
18102 , 18102
11116 , 11116
3736 , 3736
22489 , 22489
14453 , 14453
11580 , 11580
6432 , 6432
29714 , 29714
9840 , 9840
8502 , 8502
13391 , 13391
8112 , 8112
18149 , 18149
32291 , 32291
1990 , 1990
13510 , 13510
31674 , 31674
28086 , 28086
3184 , 3184
23549 , 23549
17721 , 17721
28317 , 28317
13219 , 13219
15240 , 15240
9355 , 9355
2889 , 2889
25596 , 25596
10443 , 10443
10742 , 10742
12670 , 12670
26615 , 26615
18635 , 18635
10966 , 10966
30361 , 30361
10832 , 10832
19284 , 19284
23389 , 23389
21669 , 21669
23581 , 23581
11500 , 11500
18442 , 18442
11292 , 11292
24744 , 24744
11130 , 11130
27370 , 27370
5757 , 5757
6926 , 6926
22966 , 22966
22673 , 22673
21906 , 21906
31129 , 31129
32080 , 32080
16599 , 16599
27517 , 27517
23261 , 23261
9184 , 9184
16211 , 16211
10120 , 10120
10388 , 10388
6800 , 6800
14233 , 14233
13226 , 13226
17466 , 17466
13451 , 13451
14643 , 14643
28377 , 28377
8551 , 8551
3108 , 3108
10080 , 10080
8211 , 8211
10736 , 10736
10951 , 10951
8335 , 8335
20010 , 20010
18365 , 18365
17312 , 17312
24985 , 24985
18514 , 18514
12393 , 12393
27917 , 27917
8386 , 8386
11115 , 11115
20124 , 20124
1220 , 1220
7278 , 7278
28687 , 28687
25895 , 25895
10948 , 10948
22947 , 22947
19803 , 19803
18404 , 18404
32509 , 32509
20034 , 20034
31870 , 31870
17995 , 17995
3518 , 3518
29445 , 29445
10499 , 10499
9173 , 9173
5858 , 5858
31031 , 31031
6622 , 6622
14865 , 14865
7098 , 7098
8247 , 8247
24376 , 24376
8327 , 8327
24505 , 24505
26282 , 26282
4346 , 4346
30288 , 30288
18402 , 18402
4995 , 4995
27163 , 27163
10609 , 10609
17650 , 17650
21172 , 21172
19626 , 19626
22524 , 22524
13389 , 13389
25009 , 25009
31387 , 31387
9957 , 9957
25513 , 25513
1961 , 1961
3921 , 3921
10917 , 10917
9084 , 9084
21891 , 21891
1519 , 1519
15760 , 15760
5158 , 5158
27035 , 27035
22623 , 22623
24567 , 24567
6622 , 6622
13113 , 13113
798 , 798
32253 , 32253
9054 , 9054
29141 , 29141
31182 , 31182
14138 , 14138
12110 , 12110
27661 , 27661
22650 , 22650
1041 , 1041
15474 , 15474
6754 , 6754
23974 , 23974
21713 , 21713
4242 , 4242
16822 , 16822
31006 , 31006
1678 , 1678
557 , 557
14726 , 14726
31611 , 31611
18878 , 18878
12508 , 12508
23015 , 23015
12918 , 12918
22163 , 22163
22664 , 22664
19778 , 19778
32236 , 32236
2842 , 2842
11083 , 11083
16847 , 16847
10677 , 10677
20248 , 20248
24103 , 24103
14034 , 14034
6181 , 6181
22943 , 22943
21609 , 21609
24984 , 24984
2398 , 2398
13428 , 13428
5595 , 5595
26160 , 26160
2908 , 2908
6433 , 6433
31660 , 31660
24554 , 24554
24254 , 24254
984 , 984
16416 , 16416
30097 , 30097
23637 , 23637
6158 , 6158
23799 , 23799
30056 , 30056
10094 , 10094
13011 , 13011
25759 , 25759
13541 , 13541
14559 , 14559
18163 , 18163
16921 , 16921
12335 , 12335
3796 , 3796
24271 , 24271
2987 , 2987
9561 , 9561
3415 , 3415
24568 , 24568
21579 , 21579
10076 , 10076
23457 , 23457
27792 , 27792
10182 , 10182
25815 , 25815
18978 , 18978
32353 , 32353
7603 , 7603
7813 , 7813
3410 , 3410
6074 , 6074
12059 , 12059
2434 , 2434
22837 , 22837
9742 , 9742
15077 , 15077
6461 , 6461
10673 , 10673
29258 , 29258
25860 , 25860
27964 , 27964
17296 , 17296
15098 , 15098
15455 , 15455
24211 , 24211
14931 , 14931
21530 , 21530
21379 , 21379
26914 , 26914
1724 , 1724
26813 , 26813
14347 , 14347
27793 , 27793
31257 , 31257
14944 , 14944
29899 , 29899
269 , 269
6738 , 6738
31243 , 31243
2751 , 2751
23487 , 23487
12978 , 12978
5933 , 5933
3254 , 3254
32529 , 32529
9589 , 9589
8245 , 8245
18878 , 18878
12960 , 12960
18966 , 18966
4336 , 4336
12878 , 12878
32511 , 32511
25685 , 25685
10917 , 10917
25654 , 25654
10545 , 10545
10 , 10
12786 , 12786
2375 , 2375
27109 , 27109
15788 , 15788
11877 , 11877
29890 , 29890
23663 , 23663
23456 , 23456
2010 , 2010
11137 , 11137
24971 , 24971
2115 , 2115
7575 , 7575
17127 , 17127
29136 , 29136
18614 , 18614
13096 , 13096
17033 , 17033
7157 , 7157
108 , 108
20219 , 20219
29849 , 29849
10951 , 10951
25973 , 25973
26300 , 26300
20758 , 20758
12006 , 12006
28039 , 28039
30062 , 30062
28598 , 28598
26691 , 26691
32721 , 32721
22350 , 22350
11406 , 11406
19289 , 19289
30592 , 30592
1896 , 1896
27527 , 27527
7726 , 7726
17165 , 17165
6902 , 6902
9857 , 9857
26889 , 26889
11341 , 11341
5756 , 5756
12868 , 12868
14064 , 14064
5431 , 5431
30884 , 30884
26155 , 26155
25064 , 25064
13682 , 13682
5849 , 5849
4751 , 4751
26347 , 26347
9382 , 9382
10150 , 10150
29172 , 29172
32169 , 32169
15743 , 15743
5837 , 5837
246 , 246
28671 , 28671
9601 , 9601
32551 , 32551
26865 , 26865
27960 , 27960
1423 , 1423
26175 , 26175
26995 , 26995
21766 , 21766
16185 , 16185
5548 , 5548
27747 , 27747
13886 , 13886
10952 , 10952
11826 , 11826
12526 , 12526
32087 , 32087
10763 , 10763
20632 , 20632
14645 , 14645
3745 , 3745
7136 , 7136
30791 , 30791
26296 , 26296
18501 , 18501
31873 , 31873
25511 , 25511
29056 , 29056
10240 , 10240
16020 , 16020
9785 , 9785
9743 , 9743
4254 , 4254
10481 , 10481
16500 , 16500
5640 , 5640
27449 , 27449
17713 , 17713
22881 , 22881
10142 , 10142
8239 , 8239
11002 , 11002
30197 , 30197
12222 , 12222
9188 , 9188
13325 , 13325
18994 , 18994
764 , 764
4925 , 4925
25868 , 25868
32764 , 32764
10559 , 10559
7127 , 7127
5900 , 5900
4028 , 4028
8235 , 8235
11275 , 11275
11743 , 11743
1718 , 1718
22609 , 22609
9891 , 9891
26398 , 26398
22315 , 22315
22809 , 22809
5721 , 5721
3576 , 3576
3630 , 3630
14187 , 14187
7443 , 7443
8126 , 8126
2886 , 2886
19232 , 19232
6880 , 6880
11562 , 11562
5577 , 5577
20267 , 20267
18610 , 18610
1139 , 1139
27635 , 27635
22663 , 22663
17113 , 17113
28689 , 28689
10185 , 10185
20448 , 20448
16196 , 16196
5712 , 5712
5552 , 5552
23041 , 23041
27510 , 27510
17815 , 17815
22732 , 22732
23296 , 23296
11849 , 11849
14709 , 14709
31002 , 31002
43 , 43
18790 , 18790
9329 , 9329
14156 , 14156
31921 , 31921
5760 , 5760
2702 , 2702
17000 , 17000
25872 , 25872
23635 , 23635
14496 , 14496
11039 , 11039
21826 , 21826
30560 , 30560
25681 , 25681
12526 , 12526
19879 , 19879
21093 , 21093
16626 , 16626
17654 , 17654
29361 , 29361
27294 , 27294
5379 , 5379
24220 , 24220
6993 , 6993
23486 , 23486
7297 , 7297
32224 , 32224
23077 , 23077
12204 , 12204
17394 , 17394
30590 , 30590
27998 , 27998
28158 , 28158
2097 , 2097
26310 , 26310
16755 , 16755
10038 , 10038
1785 , 1785
24892 , 24892
29319 , 29319
30655 , 30655
3124 , 3124
18415 , 18415
30875 , 30875
16037 , 16037
10241 , 10241
21146 , 21146
27251 , 27251
1047 , 1047
6536 , 6536
12412 , 12412
842 , 842
19358 , 19358
6781 , 6781
23287 , 23287
22325 , 22325
19995 , 19995
22389 , 22389
30187 , 30187
25175 , 25175
22402 , 22402
8427 , 8427
22992 , 22992
24266 , 24266
17497 , 17497
8465 , 8465
9109 , 9109
3400 , 3400
23278 , 23278
8792 , 8792
26172 , 26172
23709 , 23709
31835 , 31835
12990 , 12990
23090 , 23090
7117 , 7117
26939 , 26939
12251 , 12251
9839 , 9839
8964 , 8964
5673 , 5673
1961 , 1961
8018 , 8018
8002 , 8002
19453 , 19453
14870 , 14870
5946 , 5946
27843 , 27843
4037 , 4037
26443 , 26443
7396 , 7396
11311 , 11311
3717 , 3717
30394 , 30394
17287 , 17287
32390 , 32390
2223 , 2223
8938 , 8938
20657 , 20657
5065 , 5065
31073 , 31073
30210 , 30210
27615 , 27615
30825 , 30825
30048 , 30048
791 , 791
11231 , 11231
19825 , 19825
32216 , 32216
26677 , 26677
7654 , 7654
22386 , 22386
17105 , 17105
25903 , 25903
8817 , 8817
4146 , 4146
4465 , 4465
4903 , 4903
15324 , 15324
10003 , 10003
27124 , 27124
2268 , 2268
10947 , 10947
7237 , 7237
31083 , 31083
30646 , 30646
29724 , 29724
25259 , 25259
29496 , 29496
3475 , 3475
11537 , 11537
13454 , 13454
1605 , 1605
10063 , 10063
10398 , 10398
1796 , 1796
27143 , 27143
8213 , 8213
25327 , 25327
18462 , 18462
16182 , 16182
18793 , 18793
18039 , 18039
21461 , 21461
16457 , 16457
22513 , 22513
9936 , 9936
19378 , 19378
32179 , 32179
20742 , 20742
3413 , 3413
15679 , 15679
8672 , 8672
17663 , 17663
13185 , 13185
17200 , 17200
30958 , 30958
25143 , 25143
18182 , 18182
3409 , 3409
14379 , 14379
11492 , 11492
21421 , 21421
31535 , 31535
16723 , 16723
26519 , 26519
28400 , 28400
13702 , 13702
23942 , 23942
30866 , 30866
345 , 345
29294 , 29294
11275 , 11275
22477 , 22477
18840 , 18840
20548 , 20548
16583 , 16583
20935 , 20935
30055 , 30055
29529 , 29529
11899 , 11899
11021 , 11021
27678 , 27678
21085 , 21085
30913 , 30913
28811 , 28811
10005 , 10005
23946 , 23946
10692 , 10692
150 , 150
13245 , 13245
27792 , 27792
1986 , 1986
6325 , 6325
15229 , 15229
8003 , 8003
9795 , 9795
29747 , 29747
11598 , 11598
7431 , 7431
20246 , 20246
18277 , 18277
25877 , 25877
24311 , 24311
32528 , 32528
9147 , 9147
27844 , 27844
28888 , 28888
29316 , 29316
4233 , 4233
13103 , 13103
21696 , 21696
32129 , 32129
25747 , 25747
21679 , 21679
30086 , 30086
11214 , 11214
11355 , 11355
20856 , 20856
21480 , 21480
25766 , 25766
10537 , 10537
19898 , 19898
23167 , 23167
3636 , 3636
13535 , 13535
14203 , 14203
1123 , 1123
27853 , 27853
5753 , 5753
28207 , 28207
17054 , 17054
14832 , 14832
4966 , 4966
18460 , 18460
19537 , 19537
12030 , 12030
18827 , 18827
4464 , 4464
17832 , 17832
32696 , 32696
7696 , 7696
24863 , 24863
27007 , 27007
125 , 125
19696 , 19696
24446 , 24446
8657 , 8657
29761 , 29761
25924 , 25924
23201 , 23201
15077 , 15077
15949 , 15949
15946 , 15946
17525 , 17525
7479 , 7479
29625 , 29625
12600 , 12600
30364 , 30364
14887 , 14887
2217 , 2217
9155 , 9155
22540 , 22540
5987 , 5987
5450 , 5450
12142 , 12142
16486 , 16486
9494 , 9494
28299 , 28299
29075 , 29075
13591 , 13591
19150 , 19150
3739 , 3739
20530 , 20530
23600 , 23600
22318 , 22318
2343 , 2343
16253 , 16253
16646 , 16646
15959 , 15959
1873 , 1873
21535 , 21535
18057 , 18057
21271 , 21271
1903 , 1903
11856 , 11856
25445 , 25445
26319 , 26319
23688 , 23688
2458 , 2458
986 , 986
31782 , 31782
10639 , 10639
32104 , 32104
11612 , 11612
30832 , 30832
21597 , 21597
14931 , 14931
16362 , 16362
32732 , 32732
11376 , 11376
20525 , 20525
28974 , 28974
26719 , 26719
16742 , 16742
18633 , 18633
23897 , 23897
28516 , 28516
9527 , 9527
9104 , 9104
18876 , 18876
7728 , 7728
5685 , 5685
32197 , 32197
29991 , 29991
2327 , 2327
19653 , 19653
29587 , 29587
4610 , 4610
21857 , 21857
26843 , 26843
1500 , 1500
17965 , 17965
12793 , 12793
15159 , 15159
4288 , 4288
19607 , 19607
11995 , 11995
26209 , 26209
7919 , 7919
5280 , 5280
7995 , 7995
4965 , 4965
9647 , 9647
31535 , 31535
29302 , 29302
13902 , 13902
30124 , 30124
31123 , 31123
12218 , 12218
7781 , 7781
27779 , 27779
26139 , 26139
116 , 116
20007 , 20007
13069 , 13069
8819 , 8819
30076 , 30076
22279 , 22279
5228 , 5228
21445 , 21445
29443 , 29443
13544 , 13544
14806 , 14806
139 , 139
28472 , 28472
25944 , 25944
22308 , 22308
12342 , 12342
28605 , 28605
13966 , 13966
5145 , 5145
26753 , 26753
29133 , 29133
2594 , 2594
15987 , 15987
9362 , 9362
10537 , 10537
1934 , 1934
4276 , 4276
8661 , 8661
16839 , 16839
31336 , 31336
6573 , 6573
7832 , 7832
4154 , 4154
22621 , 22621
4303 , 4303
26214 , 26214
23776 , 23776
10989 , 10989
9009 , 9009
18469 , 18469
13773 , 13773
22760 , 22760
1376 , 1376
20975 , 20975
29562 , 29562
2988 , 2988
21994 , 21994
28336 , 28336
23598 , 23598
11292 , 11292
7337 , 7337
16772 , 16772
4648 , 4648
13151 , 13151
29392 , 29392
23246 , 23246
14481 , 14481
19293 , 19293
8119 , 8119
8984 , 8984
31524 , 31524
31482 , 31482
13926 , 13926
6061 , 6061
25755 , 25755
23056 , 23056
32739 , 32739
13560 , 13560
12249 , 12249
2351 , 2351
15932 , 15932
10907 , 10907
32729 , 32729
26900 , 26900
5203 , 5203
13646 , 13646
10840 , 10840
19946 , 19946
7788 , 7788
14974 , 14974
325 , 325
10818 , 10818
1912 , 1912
417 , 417
18149 , 18149
28116 , 28116
10015 , 10015
10075 , 10075
14534 , 14534
5107 , 5107
29839 , 29839
9810 , 9810
23913 , 23913
7634 , 7634
23047 , 23047
4562 , 4562
174 , 174
29817 , 29817
13602 , 13602
24096 , 24096
2815 , 2815
28293 , 28293
4068 , 4068
21150 , 21150
7997 , 7997
30114 , 30114
24198 , 24198
419 , 419
11114 , 11114
1993 , 1993
19969 , 19969
25111 , 25111
22555 , 22555
4154 , 4154
28508 , 28508
26321 , 26321
667 , 667
21560 , 21560
19382 , 19382
12210 , 12210
11743 , 11743
28552 , 28552
11539 , 11539
12414 , 12414
5678 , 5678
7335 , 7335
10214 , 10214
27005 , 27005
21389 , 21389
17614 , 17614
12642 , 12642
3542 , 3542
14059 , 14059
5030 , 5030
20097 , 20097
13222 , 13222
19985 , 19985
2763 , 2763
10193 , 10193
27107 , 27107
14920 , 14920
20739 , 20739
3585 , 3585
20468 , 20468
17863 , 17863
14651 , 14651
15151 , 15151
2828 , 2828
25571 , 25571
15685 , 15685
23791 , 23791
13642 , 13642
2037 , 2037
26707 , 26707
13083 , 13083
8850 , 8850
32522 , 32522
27955 , 27955
20317 , 20317
5929 , 5929
14414 , 14414
25672 , 25672
16765 , 16765
19475 , 19475
10293 , 10293
27980 , 27980
15467 , 15467
23852 , 23852
12911 , 12911
12487 , 12487
12 , 12
32008 , 32008
18057 , 18057
32078 , 32078
5060 , 5060
2700 , 2700
7011 , 7011
31868 , 31868
7624 , 7624
25673 , 25673
13653 , 13653
15282 , 15282
25377 , 25377
5532 , 5532
8992 , 8992
1166 , 1166
15487 , 15487
14726 , 14726
7574 , 7574
16684 , 16684
3011 , 3011
12108 , 12108
30217 , 30217
26655 , 26655
32330 , 32330
31950 , 31950
32629 , 32629
11310 , 11310
10234 , 10234
31399 , 31399
24173 , 24173
27598 , 27598
17167 , 17167
9738 , 9738
27590 , 27590
7268 , 7268
8355 , 8355
13399 , 13399
5637 , 5637
11575 , 11575
5631 , 5631
17536 , 17536
28041 , 28041
7735 , 7735
29348 , 29348
18975 , 18975
18295 , 18295
18032 , 18032
19223 , 19223
3667 , 3667
9066 , 9066
1611 , 1611
9328 , 9328
25182 , 25182
16344 , 16344
24971 , 24971
19617 , 19617
24575 , 24575
2370 , 2370
15619 , 15619
27527 , 27527
21392 , 21392
20515 , 20515
15384 , 15384
6322 , 6322
11232 , 11232
29078 , 29078
31227 , 31227
501 , 501
3022 , 3022
24261 , 24261
6818 , 6818
28332 , 28332
22954 , 22954
12054 , 12054
28555 , 28555
11216 , 11216
26699 , 26699
10516 , 10516
11312 , 11312
11452 , 11452
5616 , 5616
28189 , 28189
26185 , 26185
27836 , 27836
31959 , 31959
13521 , 13521
24004 , 24004
23899 , 23899
4511 , 4511
15926 , 15926
18565 , 18565
28009 , 28009
19295 , 19295
29099 , 29099
7645 , 7645
29902 , 29902
12674 , 12674
19346 , 19346
7628 , 7628
4370 , 4370
27497 , 27497
2749 , 2749
4087 , 4087
16040 , 16040
11710 , 11710
18581 , 18581
30312 , 30312
15101 , 15101
8601 , 8601
26636 , 26636
12295 , 12295
31556 , 31556
8533 , 8533
1864 , 1864
18140 , 18140
17408 , 17408
26416 , 26416
24588 , 24588
26114 , 26114
11598 , 11598
2470 , 2470
17126 , 17126
13162 , 13162
8184 , 8184
24970 , 24970
6427 , 6427
2389 , 2389
5946 , 5946
13801 , 13801
6482 , 6482
19343 , 19343
13138 , 13138
18846 , 18846
6915 , 6915
21612 , 21612
26825 , 26825
9909 , 9909
13469 , 13469
13700 , 13700
22660 , 22660
17281 , 17281
4218 , 4218
18478 , 18478
7305 , 7305
23931 , 23931
9347 , 9347
18877 , 18877
5522 , 5522
9697 , 9697
14499 , 14499
32637 , 32637
1364 , 1364
7179 , 7179
26605 , 26605
7788 , 7788
396 , 396
12683 , 12683
2188 , 2188
29368 , 29368
3022 , 3022
5132 , 5132
9838 , 9838
764 , 764
23053 , 23053
14568 , 14568
31919 , 31919
11067 , 11067
7145 , 7145
1670 , 1670
6600 , 6600
27544 , 27544
18620 , 18620
14201 , 14201
6772 , 6772
26331 , 26331
16995 , 16995
21338 , 21338
10086 , 10086
19620 , 19620
22732 , 22732
22881 , 22881
8620 , 8620
11117 , 11117
31300 , 31300
30918 , 30918
10721 , 10721
26177 , 26177
7294 , 7294
29402 , 29402
28181 , 28181
19006 , 19006
10850 , 10850
740 , 740
27261 , 27261
32716 , 32716
667 , 667
26556 , 26556
2267 , 2267
21402 , 21402
21215 , 21215
27433 , 27433
19115 , 19115
4957 , 4957
23549 , 23549
764 , 764
27155 , 27155
31303 , 31303
27304 , 27304
26601 , 26601
7560 , 7560
26953 , 26953
4357 , 4357
15912 , 15912
27200 , 27200
26377 , 26377
27894 , 27894
11216 , 11216
12635 , 12635
9122 , 9122
1828 , 1828
30958 , 30958
25552 , 25552
31775 , 31775
5839 , 5839
5480 , 5480
2328 , 2328
14773 , 14773
13909 , 13909
8340 , 8340
1181 , 1181
2242 , 2242
21635 , 21635
20119 , 20119
17889 , 17889
25481 , 25481
28319 , 28319
18303 , 18303
20334 , 20334
27819 , 27819
24369 , 24369
23584 , 23584
16514 , 16514
30052 , 30052
19861 , 19861
11439 , 11439
19830 , 19830
11147 , 11147
2626 , 2626
7456 , 7456
21234 , 21234
11079 , 11079
25560 , 25560
13119 , 13119
28626 , 28626
28818 , 28818
16619 , 16619
14992 , 14992
20951 , 20951
25711 , 25711
2706 , 2706
18920 , 18920
8462 , 8462
491 , 491
13230 , 13230
1736 , 1736
13824 , 13824
20181 , 20181
26874 , 26874
17021 , 17021
1695 , 1695
9277 , 9277
13783 , 13783
19704 , 19704
30187 , 30187
685 , 685
10709 , 10709
6509 , 6509
29287 , 29287
28202 , 28202
19201 , 19201
4270 , 4270
3903 , 3903
3561 , 3561
24817 , 24817
11590 , 11590
1078 , 1078
3025 , 3025
25744 , 25744
15701 , 15701
16465 , 16465
28596 , 28596
8362 , 8362
26159 , 26159
31557 , 31557
29261 , 29261
20278 , 20278
17843 , 17843
29089 , 29089
1017 , 1017
16231 , 16231
19819 , 19819
14268 , 14268
822 , 822
20593 , 20593
13160 , 13160
20316 , 20316
24284 , 24284
19739 , 19739
5339 , 5339
27691 , 27691
8221 , 8221
29705 , 29705
9844 , 9844
4826 , 4826
6206 , 6206
14535 , 14535
3707 , 3707
32530 , 32530
11794 , 11794
2453 , 2453
17583 , 17583
